color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,genres,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,plot_keywords,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes
Color,Mikael HÃ¥fstrÃ¶m,2,0.5470147287543542,1,1,Kim Thomson,1,1,Fantasy|Horror,Drew Powell,1408â,1,1,Alexandra Silber,book|debunking|evil|hotel|paranormal phenomena,http://www.imdb.com/title/tt0450385/?ref_=fn_tt_tt_1,2,English,USA,PG-13,0.2777760283908243,,1,0.6753246753246752,2.35,11000
Color,Mel Brooks,0,-0.5731623642296788,0,1,Dick Van Patten,1,1,Adventure|Comedy|Sci-Fi,Joan Rivers,spaceballsâ,1,1,Michael Winslow,parody|planet enclosed within shield|sci fi spoof|self referential|winnebago,http://www.imdb.com/title/tt0094012/?ref_=fn_tt_tt_1,1,English,USA,PG,0.25222041093388425,,1,0.7142857142857142,1.85,13000
Color,Russell Crowe,1,0.3603185465903487,0,1,Ryan Corr,1,1,Drama|War,Cem Yilmaz,the water divinerâ,1,1,Steve Bastoni,australian|battle|battle of gallipoli|gallipoli|world war one,http://www.imdb.com/title/tt3007512/?ref_=fn_tt_tt_1,0,English,Australia,R,0.24999818332893295,,1,0.7142857142857142,2.35,18000
Color,Jerry Zucker,0,1.3560315181317113,1,1,Tony Goldwyn,1,1,Drama|Fantasy|Romance|Thriller,Demi Moore,ghostâ,1,1,Phil Leeds,death|film blanc|invisibility|love|unrequited love,http://www.imdb.com/title/tt0099653/?ref_=fn_tt_tt_1,1,English,USA,PG-13,0.24444261431655465,,1,0.7012987012987012,1.85,0
Color,Bobby Farrelly,1,0.11139030370500802,1,1,Lin Shaye,1,1,Comedy|Romance,Sarah Silverman,there's something about maryâ,1,1,Richard Tyson,accident|curtain call|dream girl|high school|prom,http://www.imdb.com/title/tt0129387/?ref_=fn_tt_tt_1,2,English,USA,R,0.2555537523413112,,1,0.7142857142857142,1.85,0
Color,John Pasquin,0,-0.5109303035083437,1,1,Eric Lloyd,1,1,Comedy|Drama|Family|Fantasy,Judge Reinhold,the santa clauseâ,1,1,Peter Boyle,1990s|christmas|christmas eve|sleigh|surrealism,http://www.imdb.com/title/tt0111070/?ref_=fn_tt_tt_1,0,English,USA,PG,0.24444261431655465,,1,0.6233766233766234,1.85,0
Color,John Lee Hancock,0,1.3560315181317113,1,1,Jay Hernandez,1,1,Drama|Family|Sport,Dennis Quaid,the rookieâ,1,1,Angus T. Jones,baseball|coach|high school|pitching|texas,http://www.imdb.com/title/tt0265662/?ref_=fn_tt_tt_1,0,English,USA,G,0.22222033826704155,,1,0.7012987012987012,2.35,0
Color,Andy Fickman,0,0.29808648586901354,1,1,Kyra Sedgwick,1,1,Comedy|Family|Sport,Dwayne Johnson,the game planâ,1,1,Madison Pettis,family relationships|football movie|publicist|sports team|tween girl,http://www.imdb.com/title/tt0492956/?ref_=fn_tt_tt_1,0,English,USA,PG,0.24444261431655465,,1,0.5974025974025974,2.35,0
Color,Clint Eastwood,0,1.8538880039023926,1,1,Meryl Streep,1,1,Drama|Romance,Clint Eastwood,the bridges of madison countyâ,1,1,Debra Monk,1960s|bridge|housewife|love|photographer,http://www.imdb.com/title/tt0112579/?ref_=fn_tt_tt_1,0,English,USA,PG-13,0.38888740863838983,,1,0.7662337662337662,1.85,0
Color,Luke Greenfield,0,-1.319947092885701,1,1,Michael Papajohn,1,1,Comedy|Sci-Fi,Louis Lombardi,the animalâ,1,1,Colleen Haskell,camera focus on a female butt|cartoon on tv|forest|hairy buttocks|seal the animal,http://www.imdb.com/title/tt0255798/?ref_=fn_tt_tt_1,0,English,USA,PG-13,0.24444261431655465,,1,0.4155844155844155,1.85,1000
Color,Lasse HallstrÃ¶m,1,1.0448712145250354,1,1,Charlotte Le Bon,1,1,Comedy|Drama,Manish Dayal,the hundred-foot journeyâ,1,1,Juhi Chawla,chef|haute cuisine|indian cuisine|michelin guide|restaurant,http://www.imdb.com/title/tt2980648/?ref_=fn_tt_tt_1,0,English,USA,PG,0.24444261431655465,,1,0.7402597402597402,2.35,55000
Color,Irwin Winkler,0,0.5470147287543542,1,1,Jeremy Northam,1,1,Action|Crime|Drama|Mystery|Thriller,Ken Howard,the netâ,1,1,Ray McKinnon,chat room|computer|computer hacker|identity|identity theft,http://www.imdb.com/title/tt0113957/?ref_=fn_tt_tt_1,0,English,USA,PG-13,0.24444261431655465,,1,0.5454545454545454,1.85,0
Color,Jessie Nelson,0,1.6671918217383872,1,1,Loretta Devine,1,1,Drama,Dianne Wiest,i am samâ,1,1,Richard Schiff,child custody|custody battle|disability|mentally impaired man|single father,http://www.imdb.com/title/tt0277027/?ref_=fn_tt_tt_1,1,English,USA,PG-13,0.24444261431655465,,1,0.7792207792207791,1.85,15000
Color,Len Wiseman,1,1.7294238824597223,1,1,Kevin Grevioux,1,1,Action|Fantasy|Thriller,Sophia Myles,underworldâ,1,1,Shane Brolly,blood|death|hybrid|vampire|werewolf,http://www.imdb.com/title/tt0320691/?ref_=fn_tt_tt_1,2,English,UK,R,0.24444261431655465,,1,0.7012987012987012,2.35,0
Color,Mikael HÃ¥fstrÃ¶m,0,0.42255060731168387,1,1,RZA,1,1,Drama|Thriller,Denis O'Hare,derailedâ,1,1,Xzibit,drink|hotel|police|staged rape|thief,http://www.imdb.com/title/tt0398017/?ref_=fn_tt_tt_1,1,English,USA,R,0.24444261431655465,,1,0.6493506493506492,2.35,0
Color,Steven Soderbergh,2,0.17362236442634318,0,1,Joel McHale,1,1,Comedy|Crime|Drama|Thriller,Matt Damon,the informant!â,1,1,Thomas F. Wilson,compulsive liar|fbi|informant|investigation|spy,http://www.imdb.com/title/tt1130080/?ref_=fn_tt_tt_1,0,English,USA,R,0.2333314762917981,,1,0.6363636363636364,1.85,0
Color,Richard Attenborough,-1,0.6092467894756893,0,1,James Frain,1,1,Biography|Drama|Romance,Anthony Hopkins,shadowlandsâ,1,1,Julian Fellowes,author|book|england|friend|oxford,http://www.imdb.com/title/tt0108101/?ref_=fn_tt_tt_1,0,English,UK,PG,0.24444261431655465,,1,0.7532467532467533,2.35,2000
Color,Mike Bigelow,0,-1.382179153607036,1,1,Eddie Griffin,1,1,Comedy,Carlos Ponce,deuce bigalow: european gigoloâ,1,1,Charles Keating,dolphin|gigolo|pimp|serial killer|villain arrested,http://www.imdb.com/title/tt0367652/?ref_=fn_tt_tt_1,0,English,USA,R,0.24444261431655465,,1,0.3896103896103895,1.85,887
Color,Ken Scott,1,-0.013073817737662315,1,1,Bobby Moynihan,1,1,Comedy|Drama,Jack Reynor,delivery manâ,1,1,Matthew Daddario,children|identity|lawsuit|lawyer|sperm donor,http://www.imdb.com/title/tt2387559/?ref_=fn_tt_tt_1,0,English,USA,PG-13,0.2888871664155809,,1,0.6233766233766234,2.35,0
Color,Paul McGuigan,1,0.29808648586901354,1,1,Spencer Wilding,1,1,Drama|Horror|Sci-Fi|Thriller,Daniel Radcliffe,victor frankensteinâ,1,1,Daniel Mays,assistant|experiment|frankenstein|medical student|scientist,http://www.imdb.com/title/tt1976009/?ref_=fn_tt_tt_1,0,English,USA,PG-13,0.44444309876217253,,1,0.5714285714285714,2.35,11000
Color,Dennis Dugan,0,-0.5731623642296788,1,1,Neil Diamond,1,1,Comedy|Crime|Romance,Amanda Detmer,saving silvermanâ,1,1,Kyle Gass,female nudity|friend|kidnapping|love|nun,http://www.imdb.com/title/tt0239948/?ref_=fn_tt_tt_1,0,English,USA,PG-13,0.24444261431655465,,1,0.5584415584415584,1.85,739
Color,David Bowers,0,-0.6976264856723491,1,1,Rachael Harris,1,1,Comedy|Family,Zachary Gordon,diary of a wimpy kid: dog daysâ,1,1,Karan Brar,best friend|camping|country club|no opening credits|summer vacation,http://www.imdb.com/title/tt2023453/?ref_=fn_tt_tt_1,0,English,USA,PG,0.24444261431655465,,1,0.6233766233766234,2.35,0
Color,Spike Lee,0,2.289512428951739,0,1,Jennifer Esposito,1,1,Crime|Drama|Romance|Thriller,Mira Sorvino,summer of samâ,1,1,Mike Starr,distrust|fear|murder|neighborhood|new york city,http://www.imdb.com/title/tt0162677/?ref_=fn_tt_tt_1,1,English,USA,R,0.24444261431655465,,1,0.6493506493506492,1.85,0
Color,Kevin Smith,1,-0.07530587845899749,0,1,Shannon Elizabeth,1,1,Comedy,Will Ferrell,jay and silent bob strike backâ,1,1,Jason Mewes,internet|jay and silent bob|new jersey|orangutan|police,http://www.imdb.com/title/tt0261392/?ref_=fn_tt_tt_1,3,English,USA,R,0.24444261431655465,,1,0.6883116883116883,2.35,0
Color,Daniel Sackheim,0,0.04915824298367285,1,1,Bruce Dern,1,1,Crime|Drama|Mystery|Thriller,Chris Noth,the glass houseâ,1,1,Trevor Morgan,car|car accident|death|friend|glass,http://www.imdb.com/title/tt0221218/?ref_=fn_tt_tt_1,0,English,USA,PG-13,0.3333317185146071,,1,0.5454545454545454,2.35,804
Color,Ethan Coen,3,0.04915824298367285,1,1,Channing Tatum,1,1,Comedy|Mystery,Scarlett Johansson,"hail, caesar!â",1,1,Alden Ehrenreich,50s|film within a film|hollywood|illegitimate pregnancy|twins,http://www.imdb.com/title/tt0475290/?ref_=fn_tt_tt_1,1,English,UK,PG-13,0.24444261431655465,,1,0.6233766233766234,1.85,23000
Color,Harry Elfont,0,-0.4486982427870085,1,1,Paulo Costanzo,1,1,Comedy|Music,Rosario Dawson,josie and the pussycatsâ,1,1,Aries Spears,based on tv series|fictional band|girl band|music industry|pop band,http://www.imdb.com/title/tt0236348/?ref_=fn_tt_tt_1,1,English,Canada,PG-13,0.24444261431655465,,1,0.48051948051948046,1.85,0
Color,Gary Fleder,1,-0.32423412134433816,1,1,James Franco,1,1,Action|Crime|Drama|Thriller,Jason Statham,homefrontâ,1,1,Frank Grillo,biker|biker gang|dea|dea agent|fight,http://www.imdb.com/title/tt2312718/?ref_=fn_tt_tt_1,0,English,USA,R,0.24444261431655465,,1,0.6363636363636364,2.35,15000
Color,Uli Edel,0,-0.635394424951014,1,1,Jim Carter,1,1,Adventure|Comedy|Family|Fantasy,Richard E. Grant,the little vampireâ,1,1,Alice Krige,boy|pushed off a cliff|rat|secret passage|vampire,http://www.imdb.com/title/tt0192255/?ref_=fn_tt_tt_1,0,English,Germany,PG,0.24444261431655465,,1,0.5324675324675324,1.85,0
Color,David O. Russell,1,0.11139030370500802,1,1,Lily Tomlin,1,1,Comedy,Naomi Watts,i heart huckabeesâ,1,1,Isabelle Huppert,coincidence|cult film|overalls|suburb|vomiting,http://www.imdb.com/title/tt0356721/?ref_=fn_tt_tt_1,1,English,USA,R,0.24444261431655465,,1,0.6623376623376623,2.35,0
Color,Fred Dekker,0,-0.07530587845899749,1,1,Rip Torn,1,1,Action|Crime|Sci-Fi|Thriller,CCH Pounder,robocop 3â,1,1,Mako,android|corporation|ninja|police|robocop,http://www.imdb.com/title/tt0107978/?ref_=fn_tt_tt_1,0,English,USA,PG-13,0.2611093213536895,,1,0.2987012987012987,1.85,716
Color,Brian Trenchard-Smith,-1,-0.07530587845899749,1,1,Udo Kier,1,1,Action|Adventure|Fantasy|Sci-Fi|Thriller,Michael Biehn,megiddo: the omega code 2â,1,1,Franco Nero,armageddon|battle|end times|reference to satan|sequel,http://www.imdb.com/title/tt0263728/?ref_=fn_tt_tt_1,0,English,USA,PG-13,0.24444261431655465,,1,0.3246753246753247,1.85,158
Color,Blake Edwards,-1,2.351744489673074,1,1,Vernon Dobtcheff,1,1,Comedy|Drama|Musical|Romance|War,Rock Hudson,darling liliâ,1,1,Jeremy Kemp,crepe suzette|french|mata hari spoof|song|spy,http://www.imdb.com/title/tt0065611/?ref_=fn_tt_tt_1,0,English,USA,G,0.2777760283908243,,1,0.5974025974025974,2.35,104
Color,Hugh Wilson,0,-1.755571517935047,1,1,Alex Rocco,1,1,Comedy|Family|Romance,Brendan Fraser,dudley do-rightâ,1,1,Eric Idle,gold|gold rush|mirror|police officer|singer,http://www.imdb.com/title/tt0160236/?ref_=fn_tt_tt_1,0,English,USA,PG,0.24444261431655465,,1,0.2857142857142857,2.35,272
Color,Camille Delamarre,1,-0.5731623642296788,1,1,NoÃ©mie Lenoir,1,1,Action|Crime|Thriller,Ed Skrein,the transporter refueledâ,1,1,Radivoje Bukvic,airfield|car|car stunt|driver|private jet,http://www.imdb.com/title/tt2938956/?ref_=fn_tt_tt_1,0,English,France,PG-13,0.2777760283908243,,1,0.4545454545454545,2.35,0
Color,Paul Verhoeven,1,2.4762086111157444,1,1,Sebastian Koch,1,1,Drama|Thriller|War,Michiel Huisman,black bookâ,1,1,Christian Berkel,boat|escape|hiding|nazi|resistance,http://www.imdb.com/title/tt0389557/?ref_=fn_tt_tt_1,0,Dutch,Netherlands,R,0.2333314762917981,,1,0.8051948051948051,2.35,0
Color,Christian Carion,0,0.6714788501970245,1,1,Dany Boon,1,1,Drama|History|Music|Romance|War,Gary Lewis,joyeux noelâ,1,1,Ian Richardson,christmas|no man's land|soldier|trench|world war one,http://www.imdb.com/title/tt0424205/?ref_=fn_tt_tt_1,0,French,France,PG-13,0.24444261431655465,,1,0.8051948051948051,2.35,11000
Color,David Palmer,1,-0.32423412134433816,1,1,Tom Arnold,1,1,Action|Comedy|Romance,Bradley Cooper,hit and runâ,1,1,Beau Bridges,gay cop|getaway driver|masturbation|penis|witness protection,http://www.imdb.com/title/tt2097307/?ref_=fn_tt_tt_1,0,English,USA,R,0.0222198538214237,,1,0.5844155844155844,2.35,0
Color,Callie Khouri,0,-0.07530587845899749,1,1,Ted Danson,1,1,Comedy|Crime|Thriller,Stephen Root,mad moneyâ,1,1,Roger Cross,bank|federal reserve bank|money|security guard|shredder,http://www.imdb.com/title/tt0951216/?ref_=fn_tt_tt_1,0,English,USA,PG-13,0.24444261431655465,,1,0.5454545454545454,2.35,687
Color,Rowan Joffe,1,-0.8220906071150195,1,1,Ben Crompton,1,1,Drama|Mystery|Thriller,Colin Firth,before i go to sleepâ,1,1,Anne-Marie Duff,amnesia|female nudity|infidelity|nudity|therapist,http://www.imdb.com/title/tt1726592/?ref_=fn_tt_tt_1,0,English,UK,R,0.24444261431655465,,1,0.6103896103896104,2.35,11000
Color,William Friedkin,0,-0.8220906071150195,1,1,Joe Spinell,1,,Adventure|Drama|Thriller,Roy Scheider,sorcererâ,1,1,Amidou,fire|jungle|money|oil drilling|truck,http://www.imdb.com/title/tt0076740/?ref_=fn_tt_tt_1,0,English,USA,PG,0.13333123406898917,,1,0.7922077922077921,1.85,0
Color,John Curran,1,-0.013073817737662315,1,1,Milla Jovovich,1,1,Drama|Thriller,Robert De Niro,stoneâ,1,1,Frances Conroy,arsonist|blood splatter on face|deception|parole|parole officer,http://www.imdb.com/title/tt1423995/?ref_=fn_tt_tt_1,0,English,USA,R,0.24444261431655465,,1,0.49350649350649356,2.35,0
Color,Laurent Tirard,0,0.9204070930823651,1,1,Ludivine Sagnier,1,1,Comedy|History,Romain Duris,moliã¨reâ,1,1,Fabrice Luchini,deathbed|play|playwright|prison|theater,http://www.imdb.com/title/tt0796335/?ref_=fn_tt_tt_1,0,French,France,PG-13,0.17777578616801537,,1,0.7402597402597402,2.35,815
Color,Scott Cooper,2,0.6714788501970245,1,1,Sam Shepard,1,1,Crime|Drama|Thriller,Christian Bale,out of the furnaceâ,1,1,Dendrie Taylor,ambiguous ending|brother brother relationship|drug dealer|fight club|revenge,http://www.imdb.com/title/tt1206543/?ref_=fn_tt_tt_1,0,English,USA,R,0.24444261431655465,,1,0.6753246753246752,2.35,17000
Color,Tony Gilroy,2,0.85817503236103,1,1,Denis O'Hare,1,1,Crime|Drama|Mystery|Thriller,Tom Wilkinson,michael claytonâ,1,1,Sydney Pollack,attorney|debt|fixer|law|law firm,http://www.imdb.com/title/tt0465538/?ref_=fn_tt_tt_1,1,English,USA,R,0.2777760283908243,,1,0.7402597402597402,2.35,0
Color,Peter Segal,0,-0.26200206062300296,1,1,Bradley Whitford,1,1,Adventure|Comedy,Wilford Brimley,my fellow americansâ,1,1,Sela Ward,gay pride|highway travel|president|road movie|u.s. president,http://www.imdb.com/title/tt0117119/?ref_=fn_tt_tt_1,0,English,USA,PG-13,0.23888704530417637,,1,0.6363636363636364,1.85,758
Color,Mark Pellington,1,0.7337109109183597,1,1,Spencer Treat Clark,1,1,Crime|Drama|Thriller,Jeff Bridges,arlington roadâ,1,1,Hope Davis,death|fbi|fbi agent|neighbor|professor,http://www.imdb.com/title/tt0137363/?ref_=fn_tt_tt_1,2,English,USA,R,0.23888704530417637,,1,0.7272727272727273,2.35,0
Color,Juan JosÃ© Campanella,0,0.04915824298367285,1,0,Diego Ramos,1,,Adventure|Animation|Family|Sport,Pablo Rago,underdogsâ,1,1,Gabriel AlmirÃ³n,funfair|luna park|table football|toy comes to life|wig,http://www.imdb.com/title/tt1634003/?ref_=fn_tt_tt_1,0,Spanish,Spain,PG,0.24444261431655465,,1,0.6623376623376623,2.35,0
Color,Woody Allen,2,0.42255060731168387,1,1,Judy Davis,1,1,Comedy|Romance,Ornella Muti,to rome with loveâ,1,1,Alessandra Mastronardi,architect|celebrity|prostitute|shower|tourist,http://www.imdb.com/title/tt1859650/?ref_=fn_tt_tt_1,0,English,USA,R,0.18888692419277192,,1,0.6103896103896104,1.85,18000
Color,Clint Eastwood,0,1.9161200646237277,1,1,Warren Clarke,1,1,Action|Adventure|Thriller,Clint Eastwood,firefoxâ,1,1,Kenneth Colley,fighter plane|jet fighter|refueling|russia|soviet union,http://www.imdb.com/title/tt0083943/?ref_=fn_tt_tt_1,0,English,USA,PG,0.2333314762917981,,1,0.5584415584415584,2.35,0
Color,Trey Parker,1,-1.5066432750497063,1,1,Eric Idle,1,1,Animation|Comedy|Fantasy|Musical,Minnie Driver,south park: bigger longer & uncutâ,1,1,Trey Parker,boy|canada|hell|misunderstanding|refrence to liza minnelli,http://www.imdb.com/title/tt0158983/?ref_=fn_tt_tt_1,3,English,USA,R,0.2333314762917981,,1,0.8051948051948051,1.85,0
Color,Frank Oz,1,-1.1332509107216953,0,1,Ewen Bremner,1,1,Comedy,Peter Dinklage,death at a funeralâ,1,1,Kris Marshall,end credits roll call|four word title|funeral|secret|uncle,http://www.imdb.com/title/tt0795368/?ref_=fn_tt_tt_1,0,English,USA,R,0.09999781999471954,,1,0.7532467532467533,1.85,0
Color,Stuart Gillard,0,-0.5731623642296788,1,1,John Aylward,1,1,Action|Adventure|Comedy|Family|Fantasy|Sci-Fi,Paige Turco,teenage mutant ninja turtles iiiâ,1,1,Matt Hill,battle|japan|magic|samurai|turtle,http://www.imdb.com/title/tt0108308/?ref_=fn_tt_tt_1,0,English,USA,PG,0.18888692419277192,,1,0.4155844155844155,1.85,1000
Color,Brian Robbins,0,0.04915824298367285,1,1,D.B. Sweeney,1,1,Drama|Sport,Keanu Reeves,hardballâ,1,1,DeWayne Warren,coach|gambling|housing project|little league|little league baseball,http://www.imdb.com/title/tt0180734/?ref_=fn_tt_tt_1,0,English,USA,PG-13,0.2333314762917981,,1,0.6103896103896104,1.85,0
Color,Richard LaGravenese,0,1.1071032752463708,1,1,Scott Glenn,1,1,Biography|Crime|Drama,Hunter Parrish,freedom writersâ,1,1,Imelda Staunton,gang violence|high school|journal|marriage|teacher,http://www.imdb.com/title/tt0463998/?ref_=fn_tt_tt_1,0,English,Germany,PG-13,0.2333314762917981,,1,0.7662337662337662,1.85,10000
Color,Louis Leterrier,1,-0.8220906071150195,1,1,Qi Shu,1,1,Action|Crime|Thriller,Jason Statham,the transporterâ,1,1,Matt Schulze,bar|gunfight|human trafficking|mixed martial arts|tire iron,http://www.imdb.com/title/tt0293662/?ref_=fn_tt_tt_1,1,English,France,PG-13,0.2333314762917981,,1,0.6753246753246752,2.35,0
Color,Jeff Wadlow,1,0.29808648586901354,1,1,Neil Brown Jr.,1,1,Action|Drama|Sport,Djimon Hounsou,never back downâ,1,1,Leslie Hope,club|fight|fighting|high school|mixed martial arts,http://www.imdb.com/title/tt1023111/?ref_=fn_tt_tt_1,0,English,USA,PG-13,0.22222033826704155,,1,0.6493506493506492,2.35,0
 Black and White,Katt Shea,0,-0.07530587845899749,1,1,Rachel Blanchard,1,1,Horror|Sci-Fi|Thriller,Jason London,the rage: carrie 2â,1,1,Eddie Kaye Thomas,high school|party|prom|suicide|teenage girl,http://www.imdb.com/title/tt0144814/?ref_=fn_tt_tt_1,1,English,USA,R,0.2333314762917981,,1,0.3896103896103895,1.85,897
Color,,-1,-2.8135165501977446,1,,,1,,Game-Show|Reality-TV|Romance,Chris Harrison,the bachelorâ,1,1,,bachelor|seeking love|single guy|tv host|women rivals for man,http://www.imdb.com/title/tt0313038/?ref_=fn_tt_tt_1,0,English,USA,,0.03333099184618025,,1,0.1688311688311688,,141
Color,Sam Mendes,1,-0.4486982427870085,0,1,Jim Gaffigan,1,1,Comedy|Drama|Romance,Catherine O'Hara,away we goâ,1,1,Carmen Ejogo,baby|children|friend|love|road trip,http://www.imdb.com/title/tt1176740/?ref_=fn_tt_tt_1,0,English,USA,R,0.18888692419277192,,1,0.7142857142857142,2.35,7000
Color,Joshua Michael Stern,1,0.9204070930823651,0,1,Judge Reinhold,1,1,Comedy|Drama,Madeline Carroll,swing voteâ,1,1,Nathan Lane,ballot|election|new mexico|vote|voting,http://www.imdb.com/title/tt1027862/?ref_=fn_tt_tt_1,0,English,USA,PG-13,0.2333314762917981,,1,0.5844155844155844,2.35,1000
Color,Brad Silberling,0,0.42255060731168387,1,1,Holly Hunter,1,1,Drama|Romance,Jake Gyllenhaal,moonlight mileâ,1,1,Bob Clendenin,1970s|death|district attorney|fiancee|watching television,http://www.imdb.com/title/tt0179098/?ref_=fn_tt_tt_1,0,English,USA,PG-13,0.2333314762917981,,1,0.6623376623376623,2.35,365
Color,Tomas Alfredson,4,1.3560315181317113,1,1,Colin Firth,1,1,Drama|Mystery|Thriller,Benedict Cumberbatch,tinker tailor soldier spyâ,1,1,Gary Oldman,cold war|hungary|mole|spy|woman on top,http://www.imdb.com/title/tt1340800/?ref_=fn_tt_tt_1,1,English,France,R,0.22222033826704155,,1,0.7142857142857142,2.35,24000
Color,John Duigan,-1,-0.1997699999016678,1,1,Jill Hennessy,1,1,Comedy|Drama|Romance,Elaine Hendrix,mollyâ,1,1,Sarah Wynter,autism|experimental surgery|female nudity|forename as title|regression,http://www.imdb.com/title/tt0143746/?ref_=fn_tt_tt_1,0,English,USA,PG-13,0.2333314762917981,,1,0.5454545454545454,1.85,284
Color,Colin Higgins,-1,0.5470147287543542,1,1,Barry Corbin,1,1,Comedy|Musical,Dolly Parton,the best little whorehouse in texasâ,1,1,Dom DeLuise,chicken|governor|locker room|sheriff|texas,http://www.imdb.com/title/tt0083642/?ref_=fn_tt_tt_1,0,English,USA,R,0.38888740863838983,,1,0.5454545454545454,2.35,0
Color,David Cronenberg,1,0.6092467894756893,0,1,Sarah Polley,1,1,Horror|Sci-Fi|Thriller,Jennifer Jason Leigh,existenzâ,1,1,Callum Rennie,assassin|game|game designer|pod|virtual reality,http://www.imdb.com/title/tt0120907/?ref_=fn_tt_tt_1,1,English,Canada,R,0.34444285653936363,,1,0.6753246753246752,1.85,6000
Color,Steven Spielberg,1,0.6092467894756893,1,1,Karen Allen,1,1,Action|Adventure,Harrison Ford,raiders of the lost arkâ,1,1,William Hootkins,archeological dig|archeologist|ark of the covenant|egypt|nazi,http://www.imdb.com/title/tt0082971/?ref_=fn_tt_tt_1,2,English,USA,PG,0.19999806221752847,,1,0.896103896103896,2.35,16000
Color,Chris Columbus,0,0.9204070930823651,0,1,Kieran Culkin,1,1,Adventure|Comedy|Family,Macaulay Culkin,home alone 2: lost in new yorkâ,1,1,Devin Ratray,airport|christmas|florida|new york city|toy store,http://www.imdb.com/title/tt0104431/?ref_=fn_tt_tt_1,0,English,USA,PG,0.19999806221752847,,1,0.6493506493506492,1.85,0
Color,Steven Spielberg,1,1.8538880039023926,1,1,Teri Garr,1,1,Drama|Sci-Fi,Bob Balaban,close encounters of the third kindâ,1,1,Melinda Dillon,alien|close encounter of the third kind|mothership|ufo|vision,http://www.imdb.com/title/tt0075860/?ref_=fn_tt_tt_1,1,English,USA,PG,0.21556332214226917,,1,0.7922077922077921,2.35,0
Color,Jim Sonzero,1,-0.9465547285576899,1,1,Christina Milian,1,1,Drama|Horror|Sci-Fi|Thriller,Ian Somerhalder,pulseâ,1,1,Rick Gonzalez,cell phone|computer|computer hacker|e mail|technology,http://www.imdb.com/title/tt0454919/?ref_=fn_tt_tt_1,1,English,USA,PG-13,0.22222033826704155,,1,0.4025974025974026,2.35,0
Color,Tony Scott,0,-0.32423412134433816,1,1,Judge Reinhold,1,1,Action|Comedy|Crime|Thriller,Dean Stockwell,beverly hills cop iiâ,1,1,Ronny Cox,detective|police|police chief|robbery|tall woman,http://www.imdb.com/title/tt0092644/?ref_=fn_tt_tt_1,0,English,USA,R,0.311109442465094,,1,0.6233766233766234,2.35,0
Color,Adam Shankman,0,-0.013073817737662315,1,1,Kimberly J. Brown,1,1,Comedy,Angus T. Jones,bringing down the houseâ,1,1,Steve Harris,divorce|lawyer|spanking|villain arrested|wrongful conviction,http://www.imdb.com/title/tt0305669/?ref_=fn_tt_tt_1,0,English,USA,PG-13,0.36666513258887673,,1,0.5064935064935064,2.35,800
Color,Jonathan Demme,1,2.0405841860663982,1,1,Scott Glenn,1,1,Crime|Drama|Horror|Thriller,Anthony Hopkins,the silence of the lambsâ,1,1,Anthony Heald,case file|fbi agent|psycho thriller|psychopath|serial killer,http://www.imdb.com/title/tt0102926/?ref_=fn_tt_tt_1,3,English,USA,R,0.211109200242285,,1,0.9090909090909091,1.85,40000
Color,Penelope Spheeris,0,-0.6976264856723491,1,1,Lara Flynn Boyle,1,1,Comedy|Music,Tia Carrere,wayne's worldâ,1,1,Kurt Fuller,basement|lead actor's first film|long hair|public access|title directed by female,http://www.imdb.com/title/tt0105793/?ref_=fn_tt_tt_1,0,English,USA,PG-13,0.22222033826704155,,1,0.7012987012987012,1.85,0
Color,Jeff Tremaine,1,-0.26200206062300296,1,1,Steve-O,1,1,Action|Comedy|Documentary,Bam Margera,jackass 3dâ,1,1,Chris Pontius,full frontal male nudity|man wearing a jock strap|man wearing a thong|rear male nudity|stripped prison uniform,http://www.imdb.com/title/tt1116184/?ref_=fn_tt_tt_1,0,English,USA,R,0.22222033826704155,,1,0.7142857142857142,1.78,0
Color,Jeannot Szwarc,0,1.604959761017052,1,1,Murray Hamilton,1,1,Adventure|Horror|Thriller,Roy Scheider,jaws 2â,1,1,Joseph Mascolo,great white shark|island|mayor|police chief|shark,http://www.imdb.com/title/tt0077766/?ref_=fn_tt_tt_1,1,English,USA,PG,0.22222033826704155,,1,0.5324675324675324,2.35,0
Color,Raja Gosnell,0,-0.8843226678363546,1,1,Nick Zano,1,1,Adventure|Comedy|Drama|Family|Romance,Jamie Lee Curtis,beverly hills chihuahuaâ,1,1,Ali Hillis,chihuahua|german shepherd|mexico|potted plant|tijuana mexico,http://www.imdb.com/title/tt1014775/?ref_=fn_tt_tt_1,0,English,USA,PG,0.22222033826704155,,1,0.2727272727272727,2.35,0
Color,James Wan,4,0.42255060731168387,0,1,Lili Taylor,1,1,Horror|Mystery|Thriller,Mackenzie Foy,the conjuringâ,1,1,Hayley McFarland,based on true story|farmhouse|paranormal investigator|rhode island|supernatural power,http://www.imdb.com/title/tt1457767/?ref_=fn_tt_tt_1,2,English,USA,R,0.22222033826704155,,1,0.7662337662337662,2.35,131000
